model,technique,shot,cap,aspect,n,mean_latency_s,precision,recall,f1,rouge1_model,rouge2_model,rougeL_model,rouge1_oracle,rouge2_oracle,rougeL_oracle,oracle_gap_rougeL
qwen35_4b,chain_of_thought_trace,one_shot,capped,challenge,100,3.6422651818802114,0.545,0.48673809523809525,0.481372183372183,0.24578908411363126,0.09581381965347678,0.1810591828530817,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19036672004791255
qwen35_4b,chain_of_thought_trace,one_shot,capped,outcome,100,3.6422651818802114,0.7816666666666667,0.6861875901875901,0.704514041514041,0.2933303852317066,0.14383615130043276,0.2277917520686838,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20067981786640893
qwen35_4b,chain_of_thought_trace,one_shot,capped,union,100,3.6422651818802114,0.7134535464535461,0.6107437117051299,0.6480938770855204,0.29427842457847236,0.13391501790879062,0.18617802778955503,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.16942534619856134
qwen35_4b,chain_of_thought_trace,one_shot,uncapped,approach,100,4.390555464873323,0.5927394481275892,0.8289426406926407,0.6528551299039808,0.17779150002244215,0.09624394368743021,0.14313235594256501,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.30304606489131825
qwen35_4b,chain_of_thought_trace,one_shot,uncapped,challenge,100,4.390555464873323,0.48576703851703856,0.5676031746031747,0.47673689047450624,0.20874391061670736,0.0842617154955302,0.1538604875042583,0.4220026765441394,0.226199582941474,0.37142590290099414,0.21756541539673588
qwen35_4b,chain_of_thought_trace,one_shot,uncapped,outcome,100,4.390555464873323,0.6439569405690093,0.8560512265512267,0.6989108049404237,0.2345957940551465,0.12283021341769125,0.1849612886564303,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.24351028127866242
qwen35_4b,chain_of_thought_trace,one_shot,uncapped,union,100,4.390555464873323,0.6031822409252088,0.8000875759255922,0.6732155774021238,0.2216803754470328,0.10541434259180647,0.1453916489933714,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.210211724994745
qwen35_4b,contrastive_joint,one_shot,capped,approach,100,3.0294108259328643,0.6625000000000003,0.5868982683982685,0.6001633203397907,0.2353317587730094,0.12105258065709668,0.18455652077589557,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26162190005798774
qwen35_4b,contrastive_joint,one_shot,capped,challenge,100,3.0294108259328643,0.5641666666666666,0.4998333333333334,0.4934919524919522,0.24501205497981288,0.09540846415123527,0.17959632030102676,0.4220026765441394,0.226199582941474,0.37142590290099414,0.1918295825999674
qwen35_4b,contrastive_joint,one_shot,capped,outcome,100,3.0294108259328643,0.7900000000000001,0.6739375901875901,0.7047045177045174,0.29768508620906514,0.1457775053906506,0.23007728637985156,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.1983942835552412
qwen35_4b,contrastive_joint,one_shot,capped,union,100,3.0294108259328643,0.6987127872127872,0.5828693093616875,0.626675880269303,0.29489510939876346,0.1314380577955119,0.183443706468498,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17215966751961836
qwen35_4b,contrastive_joint,one_shot,uncapped,approach,100,3.6429316408874,0.6015700985536548,0.7359830447330444,0.6210907389567509,0.19024426910621695,0.10045732406437434,0.1505517827925057,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2956266380413775
qwen35_4b,contrastive_joint,one_shot,uncapped,challenge,100,3.6429316408874,0.5162190039569169,0.5836428571428571,0.49413624145032786,0.21558246789325416,0.08833016757594425,0.1620504718481223,0.4220026765441394,0.226199582941474,0.37142590290099414,0.20937543105287176
qwen35_4b,contrastive_joint,one_shot,uncapped,outcome,100,3.6429316408874,0.7573311688311687,0.7883759018759019,0.7444333458938718,0.27488330118415877,0.1408270389079973,0.2144578462644979,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21401372367059487
qwen35_4b,contrastive_joint,one_shot,uncapped,union,100,3.6429316408874,0.6167323868283991,0.7394241848361172,0.6525973761031423,0.23678252479761508,0.1083643658341968,0.15287060578884398,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.20273276819927236
qwen35_4b,contrastive_joint,zero_shot,capped,approach,100,2.066829427338671,0.6725000000000004,0.6267683982683981,0.6296244392862037,0.23127760982363899,0.12078301485996289,0.18120268777846366,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2649757330554196
qwen35_4b,contrastive_joint,zero_shot,capped,challenge,100,2.066829427338671,0.5633333333333332,0.48059523809523796,0.4837228327228324,0.2516397627473822,0.09861174228895445,0.1887219111245342,0.4220026765441394,0.226199582941474,0.37142590290099414,0.18270399177646
qwen35_4b,contrastive_joint,zero_shot,capped,outcome,100,2.066829427338671,0.7600000000000001,0.6578542568542569,0.67940293040293,0.2937766530404483,0.1424169631577951,0.22670734647661597,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20176422345847683
qwen35_4b,contrastive_joint,zero_shot,capped,union,100,2.066829427338671,0.7035763680763677,0.6000101807452056,0.6382677143623302,0.2934096673651705,0.131253259001835,0.1852313244620984,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1703720495260181
qwen35_4b,contrastive_joint,zero_shot,uncapped,approach,100,2.7604371045168956,0.5755641324643355,0.8164520202020203,0.6399912603692713,0.1751779156193859,0.09495443408436735,0.1410934933782089,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3050849274556743
qwen35_4b,contrastive_joint,zero_shot,uncapped,challenge,100,2.7604371045168956,0.5072626678876678,0.5650396825396826,0.4790777685506785,0.21385622916383898,0.08513101598347346,0.1594938554773111,0.4220026765441394,0.226199582941474,0.37142590290099414,0.21193204742368302
qwen35_4b,contrastive_joint,zero_shot,uncapped,outcome,100,2.7604371045168956,0.7220644516302408,0.7987655122655124,0.7234528247399088,0.26168723065193816,0.13350828759240516,0.20636941395450192,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22210215598059094
qwen35_4b,contrastive_joint,zero_shot,uncapped,union,100,2.7604371045168956,0.5998119110615141,0.7787162814134306,0.6613973332008289,0.22363315368989312,0.10444714920706569,0.146527894186229,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2090754798018873
qwen35_4b,explanation_based,one_shot,capped,approach,100,2.9726593084121125,0.662166666666667,0.606712481962482,0.6124270451770448,0.23052308631227691,0.11652040997665077,0.18046532866382164,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26571309217006184
qwen35_4b,explanation_based,one_shot,capped,challenge,100,2.9726593084121125,0.5175000000000001,0.4861666666666667,0.4700554445554443,0.23701550911029656,0.08858970819947257,0.17148699929663436,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19993890360435976
qwen35_4b,explanation_based,one_shot,capped,outcome,100,2.9726593084121125,0.7700000000000001,0.6709494949494949,0.6923163503163497,0.29301348982512904,0.1430231897861979,0.22573990745905634,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20273166247603633
qwen35_4b,explanation_based,one_shot,capped,union,100,2.9726593084121125,0.6891535686535684,0.5891840003896135,0.6266167213775125,0.2901384734941224,0.12811282681610692,0.17928134515635133,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17632202883176515
qwen35_4b,explanation_based,one_shot,uncapped,approach,100,3.525661879668478,0.59880840939508,0.7371060606060604,0.6259337001021137,0.19087561044040238,0.10000713636249667,0.151443757523461,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2947346633104223
qwen35_4b,explanation_based,one_shot,uncapped,challenge,100,3.525661879668478,0.45487338392601545,0.5831984126984127,0.46536923851861917,0.20126624670557303,0.07955365969210809,0.14579822424604807,0.4220026765441394,0.226199582941474,0.37142590290099414,0.22562767865494596
qwen35_4b,explanation_based,one_shot,uncapped,outcome,100,3.525661879668478,0.7193351370851369,0.8005425685425688,0.7279843504448763,0.2569768557960462,0.12935424382991118,0.20207516908667025,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2263964008484225
qwen35_4b,explanation_based,one_shot,uncapped,union,100,3.525661879668478,0.6041040721383333,0.7419835217410424,0.6503898090281859,0.23285101193000263,0.10690186654985728,0.1490889883885251,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.2065143855995913
qwen35_4b,explanation_based,zero_shot,capped,approach,100,1.9957730495301076,0.6413333333333333,0.6147683982683981,0.608494180655945,0.2256945053821405,0.11839417721252221,0.17725512608321808,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2689232947506653
qwen35_4b,explanation_based,zero_shot,capped,challenge,100,1.9957730495301076,0.54,0.48685714285714277,0.4775806970806968,0.24668312084494917,0.09849118896104764,0.18255805218504434,0.4220026765441394,0.226199582941474,0.37142590290099414,0.18886785071594978
qwen35_4b,explanation_based,zero_shot,capped,outcome,100,1.9957730495301076,0.7708333333333336,0.6641042568542568,0.6879981684981682,0.29549627933022504,0.14452455106091905,0.22880255015621856,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.19966901977887416
qwen35_4b,explanation_based,zero_shot,capped,union,100,1.9957730495301076,0.6905798368298365,0.5997510726362525,0.6321719983497592,0.28867447898977555,0.12994058023398408,0.17968978811576253,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17591358587235387
qwen35_4b,explanation_based,zero_shot,uncapped,approach,100,2.7730300688615532,0.5569106043477545,0.803170634920635,0.6242751051753599,0.171442498176937,0.09227877786590286,0.13710910280318198,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.30906931803070126
qwen35_4b,explanation_based,zero_shot,uncapped,challenge,100,2.7730300688615532,0.4456764901764902,0.5813015873015872,0.4538441960516261,0.1920468075577217,0.07515970831446663,0.14056649131853183,0.4220026765441394,0.226199582941474,0.37142590290099414,0.23085941158246226
qwen35_4b,explanation_based,zero_shot,uncapped,outcome,100,2.7730300688615532,0.7194769397269397,0.8116940836940839,0.7287850190109911,0.259127231872552,0.13253399021261697,0.20573839574387506,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22273317419121783
qwen35_4b,explanation_based,zero_shot,uncapped,union,100,2.7730300688615532,0.5801918911915865,0.7792677927675739,0.6484997628960921,0.21759986408146723,0.10092507664489174,0.14187786699275717,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.21372550699535928
qwen35_4b,least_to_most,one_shot,capped,approach,100,3.141852339421166,0.647666666666667,0.6071565656565656,0.605533042121277,0.22965662742936846,0.1183401777313801,0.18036818315605385,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2658102376778296
qwen35_4b,least_to_most,one_shot,capped,challenge,100,3.141852339421166,0.5425,0.5154047619047619,0.4984832944832941,0.24790586001845014,0.09737200428574724,0.18135464611196425,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19007125678902986
qwen35_4b,least_to_most,one_shot,capped,outcome,100,3.141852339421166,0.7608333333333335,0.6795328282828282,0.6923581973581969,0.2922482058103147,0.14372483776325934,0.22478342470117268,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20368814523392004
qwen35_4b,least_to_most,one_shot,capped,union,100,3.141852339421166,0.6891869796869794,0.6015652981853852,0.6331902006649264,0.29079818920879386,0.1311228132247906,0.18140571193878066,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1741976620493357
qwen35_4b,least_to_most,one_shot,uncapped,approach,100,3.645523293913575,0.5904301964467311,0.7566147186147184,0.6209720675109232,0.18513811648405165,0.09882917729721577,0.1472461402349223,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2989322805989609
qwen35_4b,least_to_most,one_shot,uncapped,challenge,100,3.645523293913575,0.4772665945165944,0.6173928571428571,0.49118690155911215,0.19780067666681578,0.07881740008756935,0.1450557035816223,0.4220026765441394,0.226199582941474,0.37142590290099414,0.22637019931937186
qwen35_4b,least_to_most,one_shot,uncapped,outcome,100,3.645523293913575,0.7107279942279942,0.8012496392496395,0.7248414390495758,0.2592013140689622,0.13122612881870896,0.2035350756147835,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2249364943203092
qwen35_4b,least_to_most,one_shot,uncapped,union,100,3.645523293913575,0.5937126303151677,0.760291522134182,0.6484076284237135,0.2246869120309546,0.10470115932494756,0.145831930954642,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.20977144303347434
qwen35_4b,least_to_most,zero_shot,capped,approach,100,2.1643995083181653,0.6333333333333334,0.619977994227994,0.606831327169562,0.22565446110731738,0.11874430380721625,0.17966196193675046,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2665164588971329
qwen35_4b,least_to_most,zero_shot,capped,challenge,100,2.1643995083181653,0.5433333333333333,0.5200833333333332,0.5006586191586189,0.24054253058111516,0.09314944386421525,0.1788591744378004,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19256672846319378
qwen35_4b,least_to_most,zero_shot,capped,outcome,100,2.1643995083181653,0.7583333333333335,0.6528542568542568,0.6763791208791204,0.2935832195518283,0.14263167774992053,0.2262318391827035,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2022397307523893
qwen35_4b,least_to_most,zero_shot,capped,union,100,2.1643995083181653,0.6839138084138082,0.6097972943453995,0.6346895445575835,0.2867775214725055,0.12896257270238354,0.18067413770090124,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1749292362872152
qwen35_4b,least_to_most,zero_shot,uncapped,approach,100,3.974732028745348,0.5648297227505684,0.8046360028860026,0.6292294555771814,0.17225929727648637,0.0934016551325509,0.13819279247235067,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.3079856283615324
qwen35_4b,least_to_most,zero_shot,uncapped,challenge,100,3.974732028745348,0.45752012810324766,0.6367182539682541,0.47870048474630494,0.19002631851495785,0.07867701163159083,0.1410219403736993,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2304039625272949
qwen35_4b,least_to_most,zero_shot,uncapped,outcome,100,3.974732028745348,0.6944208291708291,0.7873488455988458,0.7028856771248073,0.25400615729225934,0.12975300466051268,0.19951245871905607,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22895911121603682
qwen35_4b,least_to_most,zero_shot,uncapped,union,100,3.974732028745348,0.5787730478995212,0.7822929087614942,0.6452175700257016,0.21682632571626112,0.1018259856759138,0.14272490029285934,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.21287847369525703
qwen35_4b,negative_aware,one_shot,capped,approach,100,3.158527339986758,0.6500000000000002,0.6012240259740259,0.6035097598479947,0.22918968400678863,0.11545776188363126,0.1784200022536846,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2677584185801988
qwen35_4b,negative_aware,one_shot,capped,challenge,100,3.158527339986758,0.545,0.48066666666666663,0.47813480963480925,0.24390373056802794,0.09134908432923405,0.1770420883210203,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19438381457997395
qwen35_4b,negative_aware,one_shot,capped,outcome,100,3.158527339986758,0.7708333333333335,0.6841875901875902,0.6982680097680094,0.2924522680253624,0.14258398888703544,0.22577033708957014,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20270123284552255
qwen35_4b,negative_aware,one_shot,capped,union,100,3.158527339986758,0.7019982239982238,0.5948575510821271,0.6353013030397096,0.2926208578197049,0.12892893536587133,0.18025255551013775,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1753508184779787
qwen35_4b,negative_aware,one_shot,uncapped,approach,100,3.6823156945744997,0.5999144961247902,0.7306302308802305,0.6228164788810356,0.19365982892388525,0.10057229646658988,0.15343913890446603,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2927392819294173
